Entity Type,Title,Description,Topic,Subject Area,Score
Item,Client Profile Workshop,,"Business, Finance, and Accountancy",,0.7334951
Item,Planning Strategies for Seniors:  the Home Income Plan Advantage,,Soft Skills,,0.93002707
Item,Intro to Law-Wills,,Cannot be determined,,Score < threshold
Item,Business Success Planning,,business,,0.98938316
Item,Essentials of Marketing,,sales & marketing,,0.62311554
Item,Wealth Management and Estate Planning,,management,,0.5586669
Item,Comprehensive Practices in Risk & Retirmenet Planning,,risk,,0.9710339
Item,Leadership 2 - Team Building Skills,,leadership,,0.54245144
Item,SAM Study Hall MNLD January 25,,"Business, Finance, and Accountancy",,0.6786826
Item,Fundamentals of Business in Canada,,business,,0.99233174
Item,IBS For FSRs,,Cannot be determined,,Score < threshold
Item,Excel Level 1,,microsoft office,,0.9985258
Item,"Liability for Tax, Attribution Rules & Income Splitting Techniques",,tax,,0.9927747
Item,Professional Development Conference,,information technology,,0.696313
Item,"CALMS LOS Mnld Jan 26-27, 2010",,Information Technology,,0.6334474
Item,"CALMS LOS Mnld Jan 28-29, 2010",,Information Technology,,0.24688505
Item,CC Plase 2 training,,Cannot be determined,,Score < threshold
Item,"CALMS LOS Isl Jan 26-27, 2010",,Information Technology,,0.6799187
Item,"CALMS LOS Isl Jan 28-29, 2010",,Information Technology,,0.60913885
Item,SAM Study Hall MNLD January 30,,"Business, Finance, and Accountancy",,0.32236284
Item,CC Loans Origination for RSP''s,,loans,,0.98815686
Item,Taxation,,Cannot be determined,,Score < threshold
Item,CALMS LOS Lending Operations Mnld Jan 2010,,lending,,0.9893668
Item,CALMS LOS Lending Operations Mnld Jan 2010,,lending,,0.9893668
Item,Business Law,,legal,,0.67362624
Item,Corporate Finance,,finance,,0.6560722
Item,PC Bag Lunch with VCC - Intro to Access,,"Business, Finance, and Accountancy",,0.5091254
Item,FSR - Customer Profiling ISL Feb 2010,,customer service,,0.691048
Item,mycoast Content Technical Training Workshop MNLD Feb 2010,,public relations,,0.74460906
Item,Investment Specialist Workshop,,investment,,0.9949563
Item,SAM Study Hall MNLD January 31,,Cannot be determined,,Score < threshold
Item,Government Sponsored Benefits,,"Business, Finance, and Accountancy",,0.39489877
Item,Intro to Management Accounting,,accounting management,,keyword match
Item,Financial Planning,,financial management,,0.9335607
Item,RRSP Theory v3,,financial management,,0.60090727
Item,Advanced Taxation,,Cannot be determined,,Score < threshold
Item,Lunch and Learn - Excelerating 2,,Cannot be determined,,Score < threshold
Item,REX Loan Advance Technical MNLD (AM) Feb 2010,,Information Technology,,0.20103663
Item,Presenting Creditor Insurance ISL 2010,,insurance,,0.99702734
Item,Presenting Creditor Insurance MNLD Mar 2010,,insurance,,0.9970504
Item,Presenting Creditor Insurance MNLD Mar 2010,,insurance,,0.9970504
Item,SAM Study Hall MNLD February 1,,"Business, Finance, and Accountancy",,0.27683777
Item,CSR Certification IBS Front End,,Cannot be determined,,Score < threshold
Item,Performance Assessment Workshop,,performance management,,0.98569804
Item,Lynn Wight-Coaching Session,,Cannot be determined,,Score < threshold
Item,Lynn Wight-Coaching Session,,Cannot be determined,,Score < threshold
Item,Anu Mehra-Coaching Session,,Cannot be determined,,Score < threshold
Item,Pami Sandhu-Coaching Session,,Cannot be determined,,Score < threshold
Item,Wealth Management Bootcamp,,management,,0.59437346
Item,Disability Course,,Cannot be determined,,Score < threshold
Item,Introduction to Business,,business,,0.9961218
Item,Tactical Analysis 1,,"Business, Finance, and Accountancy",,0.45179954
Item,SAM Study Hall ISLD January 16,,"Business, Finance, and Accountancy",,0.6837245
Item,Sarah Robson-Coaching Session-With Tim Holt,,Cannot be determined,,Score < threshold
Item,CONECT General Management Program,,management,,0.8271791
Item,Writing Reading & Thinking,,writing,,0.93804216
Item,Health Care Economics and Issues,,economics,,0.97070485
Item,IFIS - Critical Illness and Underwriting,,underwriting,,0.9657584
Item,CC Basic & Advanced RRSP's,,Information Technology,,0.78757906
Item,Accounting Diploma,,accounting,,0.98349506
Item,HST webinar,,Cannot be determined,,Score < threshold
Item,Small Business Essentials,,business,,0.98938483
Item,Writing For Results,,writing,,0.98160064
Item,Accounting 2 - BCIT,,accounting,,0.98162776
Item,SAM Study Hall ISLD January 22,,Cannot be determined,,Score < threshold
Item,PC Bag Lunch with VCC - Computer Hardware,,Information Technology,,0.6062288
Item,CC Contact Manager,,management,,0.6717191
Item,Life License Qualitfication Program,,Cannot be determined,,Score < threshold
Item,CCI Refresher Training,,Cannot be determined,,Score < threshold
Item,Life Insurance Training,,insurance,,0.68157053
Item,Mentoring*,,Cannot be determined,,Score < threshold
Item,Challenging Personalities,,soft skills,,0.84744227
Item,True Colours Workshop,,Cannot be determined,,Score < threshold
Item,Ethical Moment #1: Social Networking,,networking,,0.9246545
Item,Code of Conduct & Business Ethics Course 2010,,ethics,,keyword match
Item,SAM Study Hall ISLD January 29,,"Business, Finance, and Accountancy",,0.6311245
Item,CC Rate Negotiations,,negotiation,,0.963179
Item,Talisma For FSRs,,Cannot be determined,,Score < threshold
Item,Excel Level 1,,microsoft office,,0.9985258
Item,Business Law,,legal,,0.67362624
Item,Bonnie Sengara-Coaching Session,,Cannot be determined,,Score < threshold
Item,Pami Sandhu-Coaching Session,,Cannot be determined,,Score < threshold
Item,RFS for Lenders,,"Business, Finance, and Accountancy",,0.98451406
Item,Train the Trainer - In-Branch Trainers,,Cannot be determined,,Score < threshold
Item,RRSP Angel Co-ordination Meeting PM,,Safety and Security,,0.24844246
Item,Orientation for Youth Team 2004*,,team dynamics,,0.79101014
Item,IT Project Management- BCIT,,project management,,0.6671593
Item,The Code 2010,,Information Technology,,0.6256984
Item,Lynn Wight-Coaching Session,,Cannot be determined,,Score < threshold
Item,Security Officers Wkshp MNLD April 2010,,security,,0.99361634
Item,Security Officers Wkshp ISL April 2010,,security,,0.99326754
Item,Personal Financial Plannig 2,,financial management,,0.6494562
Item,Phoenix Part 1 ~ After Hours 6:00 pm - 9:00 pm,,Cannot be determined,,Score < threshold
Item,Coaching For Sales Effectiveness 2003*,,sales,,0.9956174
Item,Nalini Nirpat-Coaching Session,,Cannot be determined,,Score < threshold
Item,Lindsey Boersma-Coaching Session,,Cannot be determined,,Score < threshold
Item,Understanding Financial Statements - Full,,financial accounting,,0.9717155
Item,Relational Database & SQL - BCIT,,database,,keyword match
Item,Coach's Toolkit,,Cannot be determined,,Score < threshold
Item,FSR Certification - Personal Memberships,,Cannot be determined,,Score < threshold
Item,Interpersonal Skills,,soft skills,,0.992747
Item,Anu Mehra-Coaching Session,,Cannot be determined,,Score < threshold
Item,Phoenix In the Vallry part 4 after hours,,Cannot be determined,,Score < threshold
Item,CC Branch Networking,,networking,,0.9413915
Item,FSR Certification - Business Memberships,,business,,0.995201
Item,Phoenix Part 4 ~ After Hours 6:00 pm - 9,,Cannot be determined,,Score < threshold
Item,Adobe Photoshop,,adobe photoshop,,keyword match
Item,Resolving Conflict in Groups Level 1,,soft skills,,0.97336495
Item,International Sports & Sciences Assoc,,sports,,0.8863553
Item,PC Bag Lunch: Word - Macros,,microsoft office,,0.99257386
Item,Wealth Management & Estate Planning,,management,,0.5641183
Item,Communication Skills for Career Development,,communications,,0.9265606
Item,Contemporary Communications,,communications,,0.9952614
Item,Electronic Policy And Procedure,,Cannot be determined,,Score < threshold
Item,Certified Financial Planning,,financial management,,0.9334915
Item,MIS WaterCraft,,Cannot be determined,,Score < threshold
Item,Business Statistics,,business,,0.5175323
Item,Foundations of Economics,,economics,,0.9890399
Item,FSR Certification - Terms,,Cannot be determined,,Score < threshold
Item,Worksmart Ergonomics,,ergonomics,,0.9949523
Item,Coaching for Improved /Enhanced Performance,,performance management,,0.7236112
Item,CC Systems,,Information Technology,,0.7896509
Item,Pami Sandhu-Coaching Session,,Cannot be determined,,Score < threshold
Item,Financial Planner & Insurance Specialist Mtg 2004,,insurance,,0.9844189
Item,Security MNLD Apr2010,,security,,0.99469876
Item,Security MNLD Jun 2010,,security,,0.9933695
Item,Security ISL Jun 2010,,security,,0.99205434
Item,mycoast Content Technical Training Workshop MNLD Apr 2010,,public relations,,0.7763943
Item,MBTI Introduction MNLD May 2010,,soft skills,,0.9959495
Item,Crucial Conversations  Intact Work Groups 1 20005*,,communications,,0.9945234
Item,Employee Privacy Checklist 2013,,privacy,,0.91899925
Item,MBTI Introduction ISL Jun 2010,,soft skills,,0.9962165
Item,Opportunity Knocks MNLD May 2010,,customer relationship management,,0.67549396
Item,Opportunity Knocks ISL June 2010,,customer relationship management,,0.69705045
Item,NEI Mnld Apr 2010,,public relations,,0.5371148
Item,NEI Isl May 2010,,Cannot be determined,,Score < threshold
Item,NEI Mnld Jun 2010,,Cannot be determined,,Score < threshold
Item,PC Tool Management*,,Cannot be determined,,Score < threshold
Item,CSR Cert MNLD Apr 2010,,public relations,,0.7055122
Item,Operation Collaboration,,collaboration,,0.9785472
Item,CSR Cert ISL May 2010,,Information Technology,,0.33934426
Item,Financial Accounting,,financial accounting,,keyword match
Item,Behavioral Interviewing,,recruiting,,0.98777175
Item,CSR Cert MNLD Jun 2010,,Soft Skills,,0.4625571
Item,Customer Reception Co-ordinator Workshop,,customer service,,0.8403942
Item,FSR - Estates ISl May 2010,,"Business, Finance, and Accountancy",,0.6262141
Item,FSR - Estates MNLD Jun 2010,,"Business, Finance, and Accountancy",,0.7606496
Item,FSR - Business Memberships ISL May 2010,,business,,0.99685186
Item,FSR - Business Memberships MNLD Jun 2010,,business,,0.9952434
Item,Working Sm@rt With Outlook ISL May 2010,,Information Technology,,0.95430976
Item,Working Sm@rt With Outlook MNLD Jun 2010,,Information Technology,,0.927079
Item,FSR - Customer Profiling MNLD May 2010,,customer service,,0.74435675
Item,Social Sciences for Business,,business,,0.9714469
Item,FSR - Customer Profiling ISL Jun 2010,,"Business, Finance, and Accountancy",,0.4441757
Item,Building Resilience to Change 2004*,,Humanities (Social sciences),,0.5212759
Item,Excel 07 Foudation,,microsoft office,,0.99840945
Item,Managing Teams MNLD Mar 2010,,public relations,,0.74115664
Item,Managing Teams Webinar,,Humanities (Social sciences),,0.21475509
Item,Managing Teams Workshop,,Humanities (Social sciences),,0.29386237
Item,Managing Teams ISL Mar 2010,,public relations,,0.57150376
Item,Managing Teams Webinar,,Humanities (Social sciences),,0.21475509
Item,Investmernts and Portfolio Management,,management,,0.5903636
Item,Retirement Investment Options - Theory,,investment,,0.9756756
Item,SAM End of Day Balancing MNLD Jan 2013,,public relations,,0.51189965
Item,Managing Teams Workshop,,Humanities (Social sciences),,0.29386237
Item,Credit Score Training,,credit,,0.98069924
Item,Introduction to Loans Origination,,loans,,0.9848459
Item,Wealth Management and Financial Planning,,financial management,,keyword match
Item,Anu Mehra-Coaching Session,,Cannot be determined,,Score < threshold
Item,Coaching For Results for Managers,,soft skills,,0.87619823
Item,Pami Sandhu-Coaching Session,,Cannot be determined,,Score < threshold
Item,Credit Card Conversion Training 2004*,,credit,,0.9856666
Item,Working Smart with Outlook,,Information Technology,,0.72725886
Item,Lynn Wight-Coaching Session,,Cannot be determined,,Score < threshold
Item,Accreditation Prep Program -IABC,,Cannot be determined,,Score < threshold
Item,SAM End of Day Balancing MNLD Jan 2013,,public relations,,0.51189965
Item,Managing Individuals Workshop MNLD May 2010,,public relations,,0.5420531
Item,Relationship Manager Semi Annual Workshop,"Audience:  RM’s and MBS’s with credit & IFIC

Relationship Managers Semi Annual Workshop",,More Learning,Score < threshold
Item,Managing Individuals Cafe,,Soft Skills,,0.9467589
Item,Managing Individuals Workshop,,Soft Skills,,0.62121683
Item,Managing Individuals Workshop ISL May 2010,,Information Technology,,0.21648853
Item,Managing Individuals Cafe,,Soft Skills,,0.9467589
Item,First Aid Level 2 Training,,first aid,,0.9975879
Item,Managing Individuals Workshop,,Soft Skills,,0.62121683
Item,FSR - Customer Profiling MNLD May 2010,,customer service,,0.74435675
Item,Working Sm@rt With Outlook for H.R. MNLD Mar 2010,,public relations,,0.67006737
Item,"CALMS LOS Mnld Apr 6-7, 2010",,Information Technology,,0.28976357
Item,SAM End of Day Balancing ISL Jan 2013 Recycler branches only,,Cannot be determined,,Score < threshold
Item,"CALMS LOS Mnld Apr 8-9, 2010",,Information Technology,,0.2753287
Item,"CALMS Lending Operations Mnld Apr 12, 2010",,lending,,0.9906303
Item,RRSPs PAS / LO for FSR''s PM,,Cannot be determined,,Score < threshold
Item,Lindsey Boersma-Coaching Session,,Cannot be determined,,Score < threshold
Item,Canadian Securities Course,,derivatives,,0.9960407
Item,Change Management,,change management,,keyword match
Item,Pami Sandhu-Coaching Session,,Cannot be determined,,Score < threshold
Item,FSR - Business Memberships MNLD May 2010,,business,,0.99526817
Item,FSR - Estates MNLD Jul 2010,,"Business, Finance, and Accountancy",,0.43078822
Item,FSR Certification - Estates,,"Business, Finance, and Accountancy",,0.7680335
